split,roboflow_filename,game,clip,frame_name,frame_id,width,height,tracknet_visibility,tracknet_x,tracknet_y,tracknet_status,matched_tracknet,ball_xmin,ball_ymin,ball_xmax,ball_ymax,ball_cx,ball_cy,player_count,player_boxes,court_1,court_2,court_3,court_4,court_5,court_6,court_7,court_8,court_9,court_10,court_11,court_12,court_13,court_14,selected_orientation,direct_error,mirrored_error,selected_error,orientation_margin
train,game8-Clip5-0014_jpg.rf.cdfdea00d8bc6b96ed57b0adc5a17a69.jpg,game8,Clip5,0014.jpg,14,1280,720,1,552,361,0,1,545.0,354,559.0,368,552.0,361.0,2,"510,459,591,620|776,163,831,253","378.000,244.000","443.000,244.000","830.000,243.000","895.000,243.000","424.000,299.000","636.000,299.000","850.000,298.000","357.000,485.000","636.000,485.000","918.000,484.000","203.000,608.000","312.000,608.000","963.000,606.000","1072.000,605.000",direct,0.0,176.0,0.0,176.0
train,game8-Clip5-0015_jpg.rf.ec826111083cb5fbd56a166121c9b248.jpg,game8,Clip5,0015.jpg,15,1280,720,1,550,362,0,1,543.0,355,557.0,369,550.0,362.0,2,"511,459,591,619|776,162,832,253","378.000,244.000","443.000,244.000","830.000,243.000","895.000,243.000","424.000,299.000","636.000,299.000","850.000,298.000","357.000,485.000","636.000,485.000","918.000,484.000","203.000,608.000","312.000,608.000","963.000,606.000","1072.000,605.000",direct,0.0,180.0,0.0,180.0
train,game8-Clip5-0016_jpg.rf.b4948bad2e3d4f9cc915a6a14c0ae663.jpg,game8,Clip5,0016.jpg,16,1280,720,1,548,364,0,1,541.0,357,555.0,371,548.0,364.0,2,"509.000,471.000,591.000,620.000|777.000,163.000,832.000,253.000","379.000,244.000","443.000,244.000","830.000,243.000","895.000,243.000","424.000,299.000","636.000,299.000","850.000,298.000","358.000,485.000","637.000,485.000","918.000,484.000","204.000,608.000","312.000,608.000","963.000,606.000","1072.000,605.000",mirrored,184.0,0.0,0.0,184.0
valid,game8-Clip5-0017_jpg.rf.60cf0932af9b2fe2a67ece00f5083f67.jpg,game8,Clip5,0017.jpg,17,1280,720,1,546,365,0,1,539.0,358,553.0,372,546.0,365.0,2,"505,481,590,622|777,163,832,253","378.000,244.000","443.000,244.000","829.000,244.000","895.000,244.000","424.000,299.000","636.000,299.000","850.000,299.000","358.000,485.000","637.000,485.000","918.000,484.000","204.000,608.000","312.000,608.000","963.000,606.000","1072.000,605.000",direct,0.0,188.0,0.0,188.0
train,game8-Clip5-0018_jpg.rf.76eca7cc1c4cbdbde0c010215c85e546.jpg,game8,Clip5,0018.jpg,18,1280,720,1,544,370,0,1,537.0,363,551.0,377,544.0,370.0,2,"512,485,588,623|777,163,832,253","379.000,244.000","443.000,244.000","829.000,243.000","894.000,243.000","425.000,299.000","636.000,299.000","849.000,298.000","358.000,486.000","637.000,485.000","918.000,484.000","204.000,608.000","312.000,608.000","963.000,606.000","1073.000,605.000",direct,0.0,192.0,0.0,192.0
train,game8-Clip5-0019_jpg.rf.e696bb930a8f88a2df6c8fb3057719f0.jpg,game8,Clip5,0019.jpg,19,1280,720,1,541,375,0,1,534.0,368,548.0,382,541.0,375.0,2,"516,487,584,622|777,163,833,253","379.000,244.000","443.000,244.000","829.000,244.000","894.000,244.000","425.000,299.000","636.000,299.000","849.000,298.000","358.000,486.000","637.000,485.000","918.000,484.000","204.000,609.000","313.000,608.000","963.000,606.000","1072.000,606.000",direct,0.0,198.0,0.0,198.0
train,game8-Clip5-0020_jpg.rf.a2c39152978ecf4e3dcb9f5ebad4fd97.jpg,game8,Clip5,0020.jpg,20,1280,720,1,539,381,0,1,532.0,374,546.0,388,539.0,381.0,2,"516.000,482.000,582.000,612.000|776.000,163.000,833.000,253.000","378.000,244.000","443.000,244.000","829.000,244.000","894.000,244.000","424.000,299.000","636.000,299.000","849.000,298.000","358.000,486.000","637.000,485.000","918.000,484.000","204.000,609.000","312.000,608.000","963.000,606.000","1072.000,606.000",mirrored,202.0,0.0,0.0,202.0
train,game8-Clip5-0021_jpg.rf.e6526554d82a258ba5883ded357cba0d.jpg,game8,Clip5,0021.jpg,21,1280,720,1,538,387,0,1,531.0,380,545.0,394,538.0,387.0,2,"520,474,584,610|777,163,832,253","379.000,245.000","443.000,245.000","829.000,244.000","894.000,243.000","424.000,300.000","636.000,299.000","849.000,298.000","357.000,486.000","637.000,485.000","918.000,484.000","203.000,609.000","312.000,608.000","963.000,606.000","1073.000,605.000",direct,0.0,204.0,0.0,204.0
train,game8-Clip5-0022_jpg.rf.d3ac1d536ac57ef1a81168adeef50853.jpg,game8,Clip5,0022.jpg,22,1280,720,1,536,396,0,1,529.0,389,543.0,403,536.0,396.0,2,"520,449,587,606|777,163,832,253","379.000,245.000","443.000,245.000","829.000,244.000","894.000,244.000","424.000,300.000","636.000,299.000","849.000,299.000","357.000,486.000","636.000,485.000","918.000,484.000","202.000,609.000","311.000,609.000","963.000,606.000","1073.000,606.000",direct,0.0,208.0,0.0,208.0
train,game8-Clip5-0023_jpg.rf.2b98e4de402882e013c7bc0d651f2312.jpg,game8,Clip5,0023.jpg,23,1280,720,1,534,405,1,1,527.0,398,541.0,412,534.0,405.0,2,"524,446,593,605|776,162,832,254","379.000,246.000","443.000,246.000","829.000,245.000","894.000,244.000","424.000,300.000","636.000,300.000","849.000,299.000","357.000,486.000","636.000,485.000","918.000,484.000","202.000,609.000","311.000,609.000","964.000,606.000","1074.000,606.000",direct,0.0,212.0,0.0,212.0
train,game8-Clip5-0024_jpg.rf.2e61afc8f65bc92335b0118f9cd84095.jpg,game8,Clip5,0024.jpg,24,1280,720,1,568,388,0,1,561.0,381,575.0,395,568.0,388.0,2,"527.000,464.000,604.000,603.000|775.000,162.000,832.000,254.000","379.000,246.000","443.000,245.000","829.000,244.000","894.000,244.000","424.000,300.000","636.000,300.000","849.000,299.000","357.000,486.000","637.000,485.000","919.000,484.000","201.000,609.000","310.000,609.000","965.000,606.000","1075.000,606.000",mirrored,144.0,0.0,0.0,144.0
train,game8-Clip5-0025_jpg.rf.8a985907713d3655f1f178f9b0b4ff21.jpg,game8,Clip5,0025.jpg,25,1280,720,1,601,370,0,1,594.0,363,608.0,377,601.0,370.0,2,"528,470,607,599|775,162,832,253","379.000,246.000","443.000,245.000","829.000,244.000","894.000,244.000","424.000,300.000","636.000,300.000","849.000,299.000","357.000,486.000","636.000,485.000","918.000,484.000","201.000,609.000","310.000,609.000","964.000,606.000","1074.000,606.000",direct,0.0,78.0,0.0,78.0
train,game8-Clip5-0026_jpg.rf.e216ad7ae2e807ce3a403bcd67e60193.jpg,game8,Clip5,0026.jpg,26,1280,720,1,629,356,0,1,622.0,349,636.0,363,629.0,356.0,2,"527,474,609,598|772,162,832,254","378.000,246.000","443.000,245.000","829.000,244.000","894.000,244.000","424.000,300.000","636.000,300.000","850.000,299.000","357.000,487.000","636.000,486.000","918.000,485.000","203.000,609.000","311.000,609.000","963.000,607.000","1073.000,606.000",direct,0.0,22.0,0.0,22.0
train,game8-Clip5-0027_jpg.rf.e832fe08e7fe88f3fe9dc745d89e2752.jpg,game8,Clip5,0027.jpg,27,1280,720,1,656,345,0,1,649.0,338,663.0,352,656.0,345.0,2,"527.000,477.000,611.000,598.000|771.000,163.000,831.000,257.000","378.000,246.000","443.000,246.000","830.000,245.000","895.000,245.000","424.000,301.000","636.000,300.000","850.000,299.000","357.000,487.000","637.000,486.000","918.000,485.000","203.000,609.000","312.000,609.000","963.000,606.000","1072.000,606.000",mirrored,32.0,0.0,0.0,32.0
train,game8-Clip5-0028_jpg.rf.f61b33e7e7ef4a2d99e7c08ee2b10ff2.jpg,game8,Clip5,0028.jpg,28,1280,720,2,680,333,0,1,673.0,326,687.0,340,680.0,333.0,2,"525,482,606,599|769,164,829,259","378.000,246.000","443.000,245.000","829.000,245.000","894.000,245.000","424.000,300.000","636.000,300.000","849.000,299.000","357.000,487.000","637.000,486.000","918.000,485.000","203.000,609.000","312.000,609.000","963.000,606.000","1073.000,606.000",direct,0.0,80.0,0.0,80.0
train,game8-Clip5-0029_jpg.rf.6952e0cfec384c2933757bfb72e9f3ea.jpg,game8,Clip5,0029.jpg,29,1280,720,2,700,329,0,1,693.0,322,707.0,336,700.0,329.0,2,"522,485,597,601|769,164,829,260","378.000,246.000","442.000,246.000","829.000,245.000","895.000,244.000","424.000,301.000","636.000,300.000","849.000,299.000","358.000,487.000","636.000,486.000","918.000,485.000","205.000,609.000","313.000,609.000","962.000,607.000","1072.000,606.000",direct,0.0,120.0,0.0,120.0
train,game8-Clip5-0030_jpg.rf.57ae5a6e6b56fa9249c38da9f06c22af.jpg,game8,Clip5,0030.jpg,30,1280,720,1,714,323,0,1,707.0,316,721.0,330,714.0,323.0,2,"520,487,584,602|769,165,827,259","378.000,246.000","442.000,246.000","829.000,245.000","895.000,245.000","424.000,301.000","636.000,300.000","850.000,300.000","358.000,487.000","637.000,486.000","918.000,485.000","205.000,609.000","313.000,608.000","963.000,606.000","1072.000,606.000",direct,0.0,148.0,0.0,148.0
valid,game8-Clip5-0031_jpg.rf.8e0b77ac3c2a833a33e2bd5aaaeef58f.jpg,game8,Clip5,0031.jpg,31,1280,720,1,733,319,0,1,726.0,312,740.0,326,733.0,319.0,2,"518,489,583,600|769,167,827,259","378.000,246.000","443.000,246.000","829.000,245.000","895.000,245.000","424.000,301.000","636.000,300.000","850.000,300.000","358.000,487.000","636.000,486.000","918.000,485.000","204.000,609.000","312.000,609.000","963.000,607.000","1073.000,607.000",direct,0.0,186.0,0.0,186.0
train,game8-Clip5-0032_jpg.rf.bf268a85c1a0751b3f14d12fce2a9431.jpg,game8,Clip5,0032.jpg,32,1280,720,1,746,317,0,1,739.0,310,753.0,324,746.0,317.0,2,"515,488,582,600|769,168,830,260","379.000,246.000","443.000,246.000","829.000,245.000","894.000,244.000","424.000,301.000","636.000,300.000","849.000,299.000","358.000,487.000","637.000,486.000","918.000,485.000","203.000,610.000","312.000,609.000","963.000,607.000","1073.000,606.000",direct,0.0,212.0,0.0,212.0
train,game8-Clip5-0033_jpg.rf.25c37742a47a3de502f53a750a627b70.jpg,game8,Clip5,0033.jpg,33,1280,720,1,760,317,0,1,753.0,310,767.0,324,760.0,317.0,2,"510,486,579,600|771,167,831,260","378.000,246.000","442.000,246.000","829.000,245.000","895.000,245.000","424.000,301.000","635.000,300.000","849.000,300.000","357.000,487.000","636.000,486.000","918.000,485.000","204.000,609.000","312.000,609.000","963.000,607.000","1073.000,607.000",direct,0.0,240.0,0.0,240.0
valid,game8-Clip5-0034_jpg.rf.4b0ee59da283167dbad9577f4dfdccab.jpg,game8,Clip5,0034.jpg,34,1280,720,1,770,318,0,1,763.0,311,777.0,325,770.0,318.0,2,"508,484,577,599|775,168,831,260","378.000,246.000","443.000,246.000","830.000,245.000","895.000,245.000","424.000,301.000","636.000,300.000","850.000,300.000","357.000,487.000","637.000,486.000","918.000,486.000","203.000,610.000","311.000,610.000","963.000,607.000","1073.000,607.000",direct,0.0,260.0,0.0,260.0
train,game8-Clip5-0035_jpg.rf.da39b8c460eeb32aaebab31ce97bc9cd.jpg,game8,Clip5,0035.jpg,35,1280,720,1,778,319,0,1,771.0,312,785.0,326,778.0,319.0,2,"510.000,483.000,575.000,600.000|778.000,166.000,832.000,262.000","378.000,246.000","443.000,246.000","830.000,245.000","896.000,244.000","424.000,301.000","636.000,300.000","850.000,300.000","357.000,487.000","636.000,486.000","918.000,486.000","204.000,609.000","312.000,609.000","963.000,607.000","1072.000,607.000",mirrored,276.0,0.0,0.0,276.0
train,game8-Clip5-0036_jpg.rf.364d399384c84368b9db5323917b1034.jpg,game8,Clip5,0036.jpg,36,1280,720,1,788,322,2,1,781.0,315,795.0,329,788.0,322.0,2,"508.000,483.000,571.000,604.000|777.000,165.000,835.000,263.000","378.000,246.000","443.000,246.000","830.000,245.000","896.000,245.000","424.000,301.000","636.000,300.000","851.000,300.000","357.000,487.000","637.000,486.000","918.000,486.000","203.000,610.000","312.000,609.000","963.000,607.000","1072.000,607.000",mirrored,296.0,0.0,0.0,296.0
train,game8-Clip5-0037_jpg.rf.ee3ec7d32bba5ccc279088d4b5905790.jpg,game8,Clip5,0037.jpg,37,1280,720,1,795,310,0,1,788.0,303,802.0,317,795.0,310.0,2,"505.000,484.000,568.000,609.000|776.000,163.000,838.000,263.000","378.000,246.000","443.000,246.000","830.000,245.000","895.000,245.000","424.000,301.000","636.000,301.000","850.000,300.000","357.000,488.000","637.000,487.000","918.000,486.000","203.000,610.000","312.000,610.000","963.000,608.000","1072.000,607.000",mirrored,310.0,0.0,0.0,310.0
train,game8-Clip5-0038_jpg.rf.c5110bd23eb2324b667d2661ae00d986.jpg,game8,Clip5,0038.jpg,38,1280,720,1,805,290,0,1,798.0,283,812.0,297,805.0,290.0,2,"506,485,568,611|776,165,839,263","378.000,246.000","443.000,246.000","831.000,245.000","896.000,245.000","424.000,301.000","637.000,301.000","851.000,300.000","358.000,488.000","637.000,487.000","918.000,486.000","204.000,610.000","313.000,610.000","962.000,608.000","1071.000,607.000",direct,0.0,330.0,0.0,330.0
train,game8-Clip5-0039_jpg.rf.24e017ac3595626c5d7e68f6dd4248c9.jpg,game8,Clip5,0039.jpg,39,1280,720,1,812,271,0,1,805.0,264,819.0,278,812.0,271.0,2,"506.000,487.000,567.000,615.000|776.000,165.000,839.000,263.000","378.000,246.000","443.000,246.000","831.000,246.000","896.000,246.000","425.000,301.000","637.000,301.000","851.000,301.000","358.000,488.000","638.000,487.000","918.000,487.000","204.000,610.000","313.000,609.000","962.000,607.000","1071.000,607.000",mirrored,344.0,0.0,0.0,344.0
train,game8-Clip5-0040_jpg.rf.b06e373bb5e375ca523f1cb812217877.jpg,game8,Clip5,0040.jpg,40,1280,720,1,817,258,0,1,810.0,251,824.0,265,817.0,258.0,2,"509,489,567,617|776,166,839,267","378.000,246.000","443.000,246.000","830.000,246.000","896.000,246.000","424.000,301.000","637.000,301.000","850.000,301.000","358.000,488.000","637.000,487.000","918.000,486.000","204.000,610.000","313.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,354.0,0.0,354.0
train,game8-Clip5-0041_jpg.rf.87fe6c0c0cac877719811a8c5456978d.jpg,game8,Clip5,0041.jpg,41,1280,720,1,824,241,0,1,817.0,234,831.0,248,824.0,241.0,2,"509,490,567,616|777,167,839,263","379.000,246.000","443.000,246.000","830.000,247.000","895.000,247.000","425.000,301.000","637.000,302.000","851.000,302.000","357.000,488.000","638.000,487.000","918.000,486.000","202.000,610.000","311.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,368.0,0.0,368.0
train,game8-Clip5-0042_jpg.rf.d99400dff65c7952674a1bb37dce317b.jpg,game8,Clip5,0042.jpg,42,1280,720,2,829,230,0,1,822.0,223,836.0,237,829.0,230.0,2,"508,490,565,619|777,168,839,263","379.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","357.000,488.000","638.000,487.000","919.000,487.000","202.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,378.0,0.0,378.0
train,game8-Clip5-0043_jpg.rf.ce78c3dc78e1298fac13d131de6635ae.jpg,game8,Clip5,0043.jpg,43,1280,720,1,835,216,0,1,828.0,209,842.0,223,835.0,216.0,2,"506,490,564,619|777,167,840,263","378.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","358.000,488.000","638.000,487.000","919.000,487.000","202.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,390.0,0.0,390.0
train,game8-Clip5-0044_jpg.rf.b996b17dcdb42c39eb707b6993f650a2.jpg,game8,Clip5,0044.jpg,44,1280,720,1,840,207,0,1,833.0,200,847.0,214,840.0,207.0,2,"507.000,489.000,564.000,621.000|780.000,166.000,839.000,263.000","378.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","358.000,487.000","638.000,487.000","918.000,487.000","203.000,610.000","312.000,609.000","962.000,607.000","1071.000,607.000",mirrored,400.0,0.0,0.0,400.0
train,game8-Clip5-0045_jpg.rf.d422e37deb5b23c5c021d7d10f15fff7.jpg,game8,Clip5,0045.jpg,45,1280,720,1,846,199,0,1,839.0,192,853.0,206,846.0,199.0,2,"506,488,563,622|781,164,839,262","378.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,301.000","358.000,488.000","638.000,487.000","918.000,487.000","203.000,610.000","313.000,610.000","962.000,607.000","1071.000,607.000",direct,0.0,412.0,0.0,412.0
train,game8-Clip5-0046_jpg.rf.27e333887f797b520ab0e645dd34fbb3.jpg,game8,Clip5,0046.jpg,46,1280,720,1,851,189,0,1,844.0,182,858.0,196,851.0,189.0,2,"505,488,561,622|783,163,839,263","378.000,246.000","443.000,246.000","830.000,247.000","895.000,247.000","424.000,301.000","637.000,301.000","850.000,301.000","358.000,488.000","637.000,487.000","918.000,487.000","203.000,610.000","312.000,610.000","963.000,608.000","1071.000,607.000",direct,0.0,422.0,0.0,422.0
valid,game8-Clip5-0047_jpg.rf.0e62ddf64b4001d086193c39f5e90a21.jpg,game8,Clip5,0047.jpg,47,1280,720,1,852,185,1,1,845.0,178,859.0,192,852.0,185.0,2,"502,488,558,622|786,159,839,261","378.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,301.000","358.000,488.000","637.000,487.000","918.000,487.000","203.000,610.000","312.000,610.000","963.000,607.000","1071.000,607.000",direct,0.0,424.0,0.0,424.0
train,game8-Clip5-0048_jpg.rf.b29b252f1092951061fc0290218be2cf.jpg,game8,Clip5,0048.jpg,48,1280,720,2,818,198,0,1,811.0,191,825.0,205,818.0,198.0,2,"497,490,558,626|789,156,838,261","379.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,301.000","358.000,488.000","638.000,487.000","919.000,487.000","203.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,356.0,0.0,356.0
train,game8-Clip5-0049_jpg.rf.e46e58eaabdc52cc48884d6c4f5a5f64.jpg,game8,Clip5,0049.jpg,49,1280,720,2,793,209,0,1,786.0,202,800.0,216,793.0,209.0,2,"491,491,557,628|792,156,838,258","379.000,246.000","443.000,246.000","830.000,247.000","895.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","358.000,488.000","638.000,487.000","918.000,487.000","203.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,306.0,0.0,306.0
valid,game8-Clip5-0050_jpg.rf.89b596dc82d678511b53dbab1087ba36.jpg,game8,Clip5,0050.jpg,50,1280,720,1,771,221,0,1,764.0,214,778.0,228,771.0,221.0,2,"485,495,555,633|793,156,838,257","379.000,246.000","444.000,246.000","831.000,247.000","895.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","358.000,488.000","638.000,487.000","918.000,487.000","203.000,610.000","312.000,610.000","963.000,607.000","1071.000,607.000",direct,0.0,262.0,0.0,262.0
train,game8-Clip5-0051_jpg.rf.57fcfa9eadd6bc7c515b6784d594f0a4.jpg,game8,Clip5,0051.jpg,51,1280,720,1,743,234,0,1,736.0,227,750.0,241,743.0,234.0,2,"478.000,500.000,557.000,639.000|794.000,156.000,839.000,260.000","379.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,302.000","637.000,302.000","851.000,302.000","358.000,488.000","638.000,487.000","919.000,487.000","203.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",mirrored,206.0,0.0,0.0,206.0
train,game8-Clip5-0052_jpg.rf.f8c8bab75332d6311e561210fa32a02b.jpg,game8,Clip5,0052.jpg,52,1280,720,2,712,248,0,1,705.0,241,719.0,255,712.0,248.0,2,"471.000,505.000,556.000,642.000|794.000,155.000,841.000,261.000","379.000,246.000","443.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","358.000,488.000","638.000,487.000","919.000,487.000","203.000,610.000","312.000,610.000","963.000,607.000","1071.000,607.000",mirrored,144.0,0.0,0.0,144.0
train,game8-Clip5-0053_jpg.rf.c09756d2871d81d966de6db15afa024e.jpg,game8,Clip5,0053.jpg,53,1280,720,1,686,264,0,1,679.0,257,693.0,271,686.0,264.0,2,"467,509,556,644|794,155,843,263","379.000,246.000","444.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,301.000","358.000,488.000","638.000,487.000","919.000,487.000","203.000,610.000","312.000,610.000","963.000,608.000","1072.000,607.000",direct,0.0,92.0,0.0,92.0
valid,game8-Clip5-0054_jpg.rf.cb8e06c0f325ea781f1644fecbb933d5.jpg,game8,Clip5,0054.jpg,54,1280,720,1,659,280,0,1,652.0,273,666.0,287,659.0,280.0,2,"472,511,557,643|794,160,844,263","379.000,246.000","444.000,246.000","831.000,247.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,302.000","358.000,488.000","638.000,487.000","919.000,487.000","202.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,38.0,0.0,38.0
valid,game8-Clip5-0055_jpg.rf.d3f86121d83c187110d26cd2e18bb2b4.jpg,game8,Clip5,0055.jpg,55,1280,720,1,632,300,0,1,625.0,293,639.0,307,632.0,300.0,2,"475,509,558,645|796,161,845,264","379.000,246.000","444.000,246.000","831.000,246.000","896.000,247.000","425.000,301.000","637.000,301.000","851.000,301.000","358.000,488.000","637.000,487.000","919.000,486.000","203.000,610.000","312.000,610.000","963.000,607.000","1072.000,607.000",direct,0.0,16.0,0.0,16.0
